Time_abs/ps, Signal/nA
  2862.601,    -0.365016
  2862.651,    -0.370971
  2862.701,    -0.372541
  2862.751,    -0.382570
  2862.801,    -0.389463
  2862.851,    -0.396177
  2862.901,    -0.403017
  2862.951,    -0.405957
  2863.001,    -0.410445
  2863.051,    -0.418306
  2863.101,    -0.424670
  2863.151,    -0.431473
  2863.201,    -0.440868
  2863.251,    -0.452188
  2863.301,    -0.467044
  2863.351,    -0.473633
  2863.401,    -0.480370
  2863.451,    -0.497553
  2863.501,    -0.507027
  2863.551,    -0.516463
  2863.601,    -0.524112
  2863.651,    -0.540511
  2863.701,    -0.552911
  2863.751,    -0.557261
  2863.801,    -0.569681
  2863.851,    -0.586242
  2863.901,    -0.596042
  2863.951,    -0.607907
  2864.001,    -0.621345
  2864.051,    -0.628393
  2864.101,    -0.635213
  2864.151,    -0.650448
  2864.201,    -0.667959
  2864.251,    -0.679614
  2864.301,    -0.690615
  2864.351,    -0.699316
  2864.401,    -0.713821
  2864.451,    -0.722563
  2864.501,    -0.729029
  2864.551,    -0.735811
  2864.601,    -0.742307
  2864.651,    -0.756660
  2864.701,    -0.764823
  2864.751,    -0.780128
  2864.801,    -0.791531
  2864.851,    -0.797269
  2864.901,    -0.807834
  2864.951,    -0.813499
  2865.001,    -0.814105
  2865.051,    -0.824584
  2865.101,    -0.832409
  2865.151,    -0.836391
  2865.201,    -0.846747
  2865.251,    -0.850914
  2865.301,    -0.863727
  2865.351,    -0.867533
  2865.401,    -0.876924
  2865.451,    -0.881871
  2865.501,    -0.883009
  2865.551,    -0.892785
  2865.601,    -0.898886
  2865.651,    -0.902175
  2865.701,    -0.906752
  2865.751,    -0.899208
  2865.801,    -0.901874
  2865.851,    -0.908816
  2865.901,    -0.910257
  2865.951,    -0.912196
  2866.001,    -0.915056
  2866.051,    -0.914549
  2866.101,    -0.909034
  2866.151,    -0.909012
  2866.201,    -0.909426
  2866.251,    -0.904989
  2866.301,    -0.904198
  2866.351,    -0.907793
  2866.401,    -0.911595
  2866.451,    -0.913781
  2866.501,    -0.912620
  2866.551,    -0.907452
  2866.601,    -0.907650
  2866.651,    -0.913316
  2866.701,    -0.914883
  2866.751,    -0.912454
  2866.801,    -0.907194
  2866.851,    -0.900326
  2866.901,    -0.902238
  2866.951,    -0.900272
  2867.001,    -0.907659
  2867.051,    -0.905713
  2867.101,    -0.901350
  2867.151,    -0.902167
  2867.201,    -0.898008
  2867.251,    -0.898094
  2867.301,    -0.893653
  2867.351,    -0.889631
  2867.401,    -0.889464
  2867.451,    -0.890729
  2867.501,    -0.886811
  2867.551,    -0.889365
  2867.601,    -0.893369
  2867.651,    -0.890611
  2867.701,    -0.890141
  2867.751,    -0.882439
  2867.801,    -0.879556
  2867.851,    -0.885157
  2867.901,    -0.889159
  2867.951,    -0.887230
  2868.001,    -0.883382
  2868.051,    -0.881228
  2868.101,    -0.876818
  2868.151,    -0.877729
  2868.201,    -0.874664
  2868.251,    -0.870970
  2868.301,    -0.868024
  2868.351,    -0.864206
  2868.401,    -0.864821
  2868.451,    -0.856499
  2868.501,    -0.843308
  2868.551,    -0.842342
  2868.601,    -0.840471
  2868.651,    -0.837676
  2868.701,    -0.832733
  2868.751,    -0.837613
  2868.801,    -0.836201
  2868.851,    -0.834667
  2868.901,    -0.833493
  2868.951,    -0.837283
  2869.001,    -0.835113
  2869.051,    -0.832218
  2869.101,    -0.823436
  2869.151,    -0.812967
  2869.201,    -0.797986
  2869.251,    -0.789757
  2869.301,    -0.782076
  2869.351,    -0.769110
  2869.401,    -0.762453
  2869.451,    -0.756373
  2869.501,    -0.755312
  2869.551,    -0.757755
  2869.601,    -0.762000
  2869.651,    -0.777118
  2869.701,    -0.792964
  2869.751,    -0.803476
  2869.801,    -0.826261
  2869.851,    -0.852560
  2869.901,    -0.868750
  2869.951,    -0.882698
  2870.001,    -0.896697
  2870.051,    -0.911900
  2870.101,    -0.918075
  2870.151,    -0.917155
  2870.201,    -0.921820
  2870.251,    -0.920529
  2870.301,    -0.918823
  2870.351,    -0.902723
  2870.401,    -0.893877
  2870.451,    -0.871825
  2870.501,    -0.845796
  2870.551,    -0.820155
  2870.601,    -0.794887
  2870.651,    -0.774127
  2870.701,    -0.770726
  2870.751,    -0.774200
  2870.801,    -0.777443
  2870.851,    -0.798799
  2870.901,    -0.824093
  2870.951,    -0.856345
  2871.001,    -0.889523
  2871.051,    -0.921464
  2871.101,    -0.950632
  2871.151,    -0.971575
  2871.201,    -0.983922
  2871.251,    -0.982557
  2871.301,    -0.977172
  2871.351,    -0.976189
  2871.401,    -0.978914
  2871.451,    -0.974431
  2871.501,    -0.981223
  2871.551,    -0.988125
  2871.601,    -0.993939
  2871.651,    -0.990291
  2871.701,    -0.981046
  2871.751,    -0.956815
  2871.801,    -0.933555
  2871.851,    -0.905001
  2871.901,    -0.881282
  2871.951,    -0.863226
  2872.001,    -0.856462
  2872.051,    -0.861994
  2872.101,    -0.871535
  2872.151,    -0.892208
  2872.201,    -0.907138
  2872.251,    -0.918239
  2872.301,    -0.926196
  2872.351,    -0.921593
  2872.401,    -0.909049
  2872.451,    -0.895925
  2872.501,    -0.884670
  2872.551,    -0.879140
  2872.601,    -0.878043
  2872.651,    -0.896169
  2872.701,    -0.913513
  2872.751,    -0.931449
  2872.801,    -0.941175
  2872.851,    -0.952376
  2872.901,    -0.956409
  2872.951,    -0.954665
  2873.001,    -0.953835
  2873.051,    -0.948471
  2873.101,    -0.947384
  2873.151,    -0.946253
  2873.201,    -0.936332
  2873.251,    -0.928505
  2873.301,    -0.922048
  2873.351,    -0.909866
  2873.401,    -0.900163
  2873.451,    -0.895860
  2873.501,    -0.904081
  2873.551,    -0.918870
  2873.601,    -0.940953
  2873.651,    -0.979027
  2873.701,    -1.026953
  2873.751,    -1.093082
  2873.801,    -1.160527
  2873.851,    -1.246361
  2873.901,    -1.371511
  2873.951,    -1.516544
  2874.001,    -1.693909
  2874.051,    -1.903210
  2874.101,    -2.126606
  2874.151,    -2.370160
  2874.201,    -2.624922
  2874.251,    -2.860216
  2874.301,    -3.060657
  2874.351,    -3.196039
  2874.401,    -3.241586
  2874.451,    -3.163857
  2874.501,    -2.922866
  2874.551,    -2.495876
  2874.602,    -1.858892
  2874.652,    -0.990961
  2874.702,     0.080288
  2874.752,     1.326232
  2874.802,     2.702103
  2874.852,     4.098341
  2874.902,     5.425404
  2874.952,     6.572881
  2875.002,     7.424107
  2875.052,     7.897083
  2875.102,     7.913530
  2875.152,     7.457003
  2875.202,     6.528959
  2875.252,     5.203213
  2875.302,     3.574728
  2875.352,     1.771732
  2875.402,    -0.101297
  2875.452,    -1.938193
  2875.502,    -3.643772
  2875.552,    -5.168628
  2875.602,    -6.491905
  2875.652,    -7.627260
  2875.702,    -8.583678
  2875.752,    -9.369197
  2875.802,    -9.973122
  2875.852,   -10.376642
  2875.902,   -10.549482
  2875.952,   -10.485790
  2876.002,   -10.205902
  2876.052,    -9.778063
  2876.102,    -9.305605
  2876.152,    -8.933325
  2876.202,    -8.812234
  2876.252,    -9.052545
  2876.302,    -9.690426
  2876.352,   -10.670870
  2876.402,   -11.810237
  2876.452,   -12.804363
  2876.502,   -13.274154
  2876.552,   -12.802725
  2876.602,   -10.968350
  2876.652,    -7.466848
  2876.702,    -2.113669
  2876.752,     5.112998
  2876.802,    13.974032
  2876.852,    24.001304
  2876.902,    34.482248
  2876.952,    44.480688
  2877.002,    52.940378
  2877.052,    58.763061
  2877.102,    60.942972
  2877.152,    58.766090
  2877.202,    51.927841
  2877.252,    40.697752
  2877.302,    25.884803
  2877.352,     8.838965
  2877.402,    -8.746103
  2877.452,   -25.073210
  2877.502,   -38.537080
  2877.552,   -47.988572
  2877.602,   -52.937836
  2877.652,   -53.631991
  2877.702,   -50.969965
  2877.752,   -46.270606
  2877.802,   -40.924392
  2877.852,   -36.037052
  2877.902,   -32.123131
  2877.952,   -29.017441
  2878.002,   -25.936823
  2878.052,   -21.745979
  2878.102,   -15.418062
  2878.152,    -6.463693
  2878.202,     4.762293
  2878.252,    16.971278
  2878.302,    28.150600
  2878.352,    36.035877
  2878.402,    38.731807
  2878.452,    35.314458
  2878.502,    26.182352
  2878.552,    13.108608
  2878.602,    -1.161374
  2878.652,   -13.549171
  2878.702,   -21.461000
  2878.752,   -23.433694
  2878.802,   -19.444579
  2878.852,   -10.895060
  2878.902,    -0.127876
  2878.952,    10.210925
  2879.002,    17.888757
  2879.052,    21.597386
  2879.102,    21.101635
  2879.152,    17.091278
  2879.202,    10.822967
  2879.252,     3.636524
  2879.302,    -3.366334
  2879.352,    -9.472397
  2879.402,   -14.284855
  2879.452,   -17.520044
  2879.502,   -18.881871
  2879.552,   -18.060168
  2879.602,   -14.837186
  2879.652,    -9.306625
  2879.702,    -2.076462
  2879.752,     5.758559
  2879.802,    12.739210
  2879.852,    17.476158
  2879.902,    19.025553
  2879.952,    17.180977
  2880.002,    12.577598
  2880.052,     6.454926
  2880.102,     0.268180
  2880.152,    -4.694596
  2880.202,    -7.680248
  2880.252,    -8.587826
  2880.302,    -7.797966
  2880.352,    -5.956159
  2880.402,    -3.691883
  2880.452,    -1.453674
  2880.502,     0.533329
  2880.552,     2.190257
  2880.602,     3.448615
  2880.652,     4.167795
  2880.702,     4.197469
  2880.752,     3.445007
  2880.802,     1.971111
  2880.852,     0.067773
  2880.902,    -1.803831
  2880.952,    -3.181467
  2881.002,    -3.719358
  2881.052,    -3.369603
  2881.102,    -2.349179
  2881.152,    -1.052941
  2881.202,     0.051421
  2881.252,     0.676939
  2881.302,     0.716260
  2881.352,     0.288157
  2881.402,    -0.385993
  2881.452,    -1.097878
  2881.502,    -1.679366
  2881.552,    -2.048080
  2881.602,    -2.171148
  2881.652,    -2.017210
  2881.702,    -1.529254
  2881.752,    -0.691753
  2881.802,     0.444868
  2881.852,     1.696056
  2881.902,     2.748484
  2881.952,     3.280485
  2882.002,     3.025911
  2882.052,     1.925244
  2882.102,     0.126632
  2882.152,    -2.022253
  2882.202,    -4.081044
  2882.252,    -5.647879
  2882.302,    -6.463993
  2882.352,    -6.418273
  2882.402,    -5.521156
  2882.452,    -3.916313
  2882.502,    -1.776334
